      enp1s0      
 KB/s in  KB/s out
 9173.35  17543.02
 9180.86  17560.25
 9176.12  17546.59
 9156.83  17514.33
 9168.24  17533.76
 9167.83  17530.61
 9184.21  17560.98
 9192.70  17583.38
 9203.16  17599.06
 9167.72  17538.05
 9175.44  17546.75
 9149.68  17463.99
 9117.08  17470.98
 9164.59  17522.44
 9096.17  17399.28
 9181.26  17557.97
 9165.05  17525.14
 9179.35  17555.92
 9279.98  17750.12
 9161.83  17519.59
 9136.63  17474.27
 9106.75  17418.68
 9137.45  17471.93
 9165.78  17526.98
 9162.14  17524.59
 9181.30  17555.27
 9178.75  17553.61
 9181.24  17559.88
 9184.18  17565.84
 9178.61  17552.25
 9175.72  17548.78
 9186.88  17571.00
 9168.16  17534.04
 9145.50  17490.99
 9186.93  17569.62
 9170.74  17535.04
 9151.36  17501.71
 9141.82  17487.19
 9151.11  17500.13
 9166.52  17530.11
 9195.05  17586.01
 9187.12  17567.61
 9187.19  17572.38
 9193.53  17578.69
 9178.75  17552.76
 9159.28  17516.81
 9200.91  17600.25
 9169.34  17532.13
 9147.53  17494.64
 9175.23  17552.99
 9162.62  17521.82
 9168.19  17530.09
 9182.04  17560.84
 9167.44  17527.27
 9209.07  17615.10
 9176.15  17545.53
 9186.96  17572.09
 9205.50  17609.30
 9172.01  17542.08
 9150.39  17496.44
 9187.12  17567.49
 9189.94  17579.14
 9157.18  17511.48
 9184.49  17559.78
 9186.84  17571.03
 9189.55  17572.95
 9175.61  17552.38
 9164.91  17528.06
 9154.58  17504.62
 9167.48  17535.72
 9209.05  17610.53
 9165.86  17529.66
 9165.73  17528.52
 9151.09  17499.79
 9156.20  17510.05
 9162.55  17524.32
 9203.77  17601.78
 9178.31  17550.69
 9142.62  17488.97
 9165.20  17527.05
 9154.28  17502.06
 9196.41  17587.57
 9151.89  17502.62
 9165.27  17525.35
 9152.92  17507.38
 9198.45  17589.36
 9184.01  17563.85
 9161.97  17522.90
 9168.14  17536.73
 9167.86  17529.42
 9165.66  17531.01
 9179.10  17553.41
 9151.94  17498.61
 9186.63  17571.27
 9192.55  17583.11
 9203.68  17599.17
 9183.96  17562.70
 9153.66  17511.91
 9161.44  17518.64
 9176.42  17552.12
 9168.37  17529.53
 9148.52  17495.76
 9159.72  17519.65
 9167.08  17532.30
 9175.50  17545.20
 9170.68  17541.89
 9142.73  17485.51
 9153.72  17507.56
 9179.24  17553.65
 9150.78  17495.83
 9140.22  17483.12
 9172.60  17540.45
 9148.38  17493.09
 9181.35  17557.90
 9173.43  17549.64
 9164.78  17524.27
 9162.01  17521.67
 9183.89  17569.23
 9157.22  17506.79
 9158.90  17517.51
 9167.71  17534.67
 9151.31  17500.80
 9170.34  17533.89
 9170.46  17536.24
 9164.79  17528.76
 9183.65  17565.75
 9149.71  17502.77
 9172.83  17541.93
 9156.97  17507.34
 9195.92  17585.61
 9140.41  17483.30
 9156.98  17510.91
 9167.78  17532.87
 9150.50  17500.71
 9156.84  17515.66
 9139.92  17480.23
 9142.10  17484.12
 9161.79  17520.80
 9154.58  17508.95
 9167.37  17528.82
 9198.71  17593.08
 9170.01  17536.00
 9173.20  17543.59
 9168.32  17536.79
 9161.90  17520.35
 9167.79  17534.07
 9156.45  17508.42
 9170.83  17536.24
 9190.25  17578.37
 9173.63  17543.50
 9142.77  17483.59
 9167.78  17534.44
 9170.17  17537.62
 9123.22  17445.51
 9130.80  17465.96
 9176.03  17544.68
 9139.74  17481.02
 9156.34  17510.11
 9172.31  17539.05
 9150.82  17499.74
 9156.80  17517.33
 9159.14  17510.86
 9162.64  17524.06
 9170.32  17538.70
 9187.17  17572.34
 9142.25  17488.19
 9157.16  17508.94
 9160.97  17517.39
 9168.23  17532.21
 9164.20  17527.21
 9173.04  17539.61
 9141.76  17486.04
 9174.96  17547.39
 9128.55  17459.52
 9170.30  17537.47
 9136.98  17471.64
 9152.14  17508.92
 9162.55  17515.63
 9170.34  17540.20
 9196.29  17586.03
 9159.11  17516.95
 9148.15  17497.05
 9161.91  17525.76
 9180.85  17556.34
 9176.11  17547.99
 9139.78  17481.33
 9176.06  17549.28
 9163.38  17519.91
 9139.88  17479.13
 9192.82  17580.32
 9158.94  17513.97
 9142.50  17484.19
 9172.79  17544.09
 9142.22  17484.46
 9172.89  17549.02
 9169.04  17534.23
 9146.03  17487.28
 9162.08  17524.85
 9145.85  17489.13
 9162.22  17518.64
 9148.15  17499.83
 9192.82  17577.43
 9164.41  17529.37
 9181.25  17558.22
 9150.95  17506.40
 9109.68  17421.01
 9140.17  17477.95
 9156.98  17508.89
 9173.69  17541.20
 9143.25  17486.93
 9155.40  17508.21
 9145.16  17492.30
 9167.59  17533.61
 9156.35  17509.78
 9161.72  17522.21
 9168.10  17532.28
 9167.77  17537.53
 9176.13  17545.12
 9143.18  17488.42
 9164.80  17524.01
 9178.25  17551.64
 9172.56  17543.69
 9147.80  17499.92
 9167.40  17531.51
 9164.75  17525.95
 9181.34  17558.36
 9145.65  17489.11
 9182.20  17562.43
 9173.16  17538.36
 9148.38  17497.11
 9173.46  17545.28
 9184.08  17563.56
 9197.55  17593.10
 9156.95  17513.30
 9189.68  17574.89
 9174.15  17541.94
 9176.57  17545.20
 9145.14  17489.11
 9167.59  17534.91
 9156.16  17509.63
 9189.41  17579.12
 9156.09  17507.32
 9162.11  17526.82
 9139.50  17477.42
 9162.42  17520.83
 9173.53  17545.98
 9178.92  17554.58
 9148.42  17495.04
 9155.43  17505.01
 9170.31  17538.03
 6117.60  11651.17
    1.13      1.40
    1.21      0.34
    1.11      0.31
    1.79      0.28
    1.78      0.27
    2.08      0.51
    1.41      0.36
    1.25      0.36
    0.84      0.41
    1.21      0.36
    0.88      0.29
    0.96      0.30
    1.34      0.24
    1.75      0.30
    2.08      0.49
    1.83      0.53
    1.57      0.36
    1.25      0.34
    1.30      0.36
 2686.77   5248.06
 9167.79  17527.01
 9178.91  17560.11
 9203.74  17596.66
 9190.61  17579.49
 9162.69  17519.80
 9165.41  17526.88
 9161.87  17521.50
 9186.91  17571.62
 9168.00  17534.85
 9173.09  17545.14
 9194.88  17580.21
 9209.18  17613.37
 9212.90  17618.35
 9170.33  17540.18
 9190.39  17572.09
 9183.85  17565.31
 9192.52  17577.54
 9181.37  17562.74
 9198.45  17589.76
 9203.67  17605.53
 9201.06  17597.79
 9181.47  17558.73
 9174.95  17544.17
 9162.90  17518.88
 9159.31  17517.81
 9189.98  17577.37
 9133.58  17465.45
 9188.02  17577.41
 9150.38  17496.53
 9172.57  17539.77
 9176.02  17554.29
 9184.66  17566.61
 9187.53  17568.77
 9157.18  17508.12
 9178.50  17552.65
 9178.69  17553.71
 9206.45  17606.73
 9195.48  17591.32
 9176.19  17548.33
 9203.54  17599.02
 9178.67  17553.60
 9195.50  17586.21
 9220.65  17632.11
 9190.27  17574.81
 9184.08  17564.93
 9203.98  17601.81
 9197.41  17592.35
 9178.82  17553.21
 9186.85  17569.35
 9166.52  17530.53
 9204.16  17603.39
 9168.34  17532.23
 9176.08  17545.90
 9170.72  17542.37
 9181.62  17556.39
 9184.40  17568.90
 9200.61  17592.96
 9182.61  17565.62
 9167.36  17526.66
 9189.77  17581.85
 9193.05  17579.26
 9181.93  17556.39
 9186.42  17570.36
 9198.32  17587.05
 9189.37  17575.19
 9209.41  17613.27
 9186.39  17572.69
 9167.35  17532.81
 9187.56  17571.03
 9153.72  17502.35
 9206.54  17607.66
 9190.40  17572.62
 9196.03  17589.68
 9175.83  17549.70
 9193.35  17579.23
 9184.42  17564.09
 9200.91  17597.39
 9189.58  17579.13
 9181.44  17560.12
 9187.18  17568.18
 9165.03  17524.08
 9176.34  17552.15
 9195.17  17583.02
 9182.01  17561.38
 9184.76  17566.29
 9209.03  17609.59
 9159.13  17515.10
 9172.80  17546.26
 9172.94  17540.71
 9167.58  17529.28
 9170.92  17538.26
 9187.97  17570.44
 9192.48  17582.21
 9178.42  17553.96
 9175.67  17547.01
 9178.45  17555.39
 9156.61  17511.37
 9184.31  17564.38
 9150.79  17499.70
 9182.05  17560.95
 9142.81  17480.76
 9166.25  17529.22
 9173.32  17547.09
 9145.15  17489.22
 9165.15  17529.22
 9192.57  17581.88
 9164.75  17526.49
 9189.94  17577.04
 9200.60  17591.41
 9179.91  17556.05
 9173.74  17539.89
 9145.96  17494.69
 9162.08  17516.75
 9186.85  17574.99
 9177.91  17550.76
 9186.68  17571.83
 9195.38  17581.94
 9170.71  17538.29
 9195.74  17585.77
 9198.31  17591.50
 9179.33  17556.02
 9176.32  17546.17
 9178.41  17553.09
 9170.22  17538.93
 9178.46  17554.14
 9214.62  17623.85
 9178.75  17557.37
 9242.67  17673.05
 9215.00  17621.28
 9173.31  17545.92
 9156.52  17509.82
 9142.46  17485.27
 9145.80  17488.39
 9194.99  17584.61
 9193.66  17583.31
 9186.81  17571.20
 9186.98  17566.94
 9176.42  17552.30
 9193.14  17577.19
 9174.08  17544.82
 9178.89  17552.37
 9184.34  17569.01
 9162.12  17521.69
 9156.68  17514.26
 9142.07  17484.25
 9174.39  17543.95
 9197.93  17592.64
 9190.17  17571.95
 9162.77  17525.69
 9170.91  17535.40
 9150.78  17503.16
 9167.62  17529.59
 9186.74  17568.15
 9193.18  17582.93
 9183.75  17562.77
 9189.54  17577.40
 9215.13  17621.20
 9151.26  17503.88
 9203.84  17600.50
 9154.42  17506.89
 9192.48  17578.36
 9203.75  17599.55
 9178.37  17555.52
 9200.84  17599.57
 9192.18  17579.03
 9178.04  17554.30
 9184.20  17564.93
 9148.64  17494.78
 9162.28  17518.28
 9170.12  17538.81
 9192.66  17582.44
 9162.18  17521.81
 9180.70  17556.55
 9211.82  17617.79
 9153.78  17506.45
 9195.56  17584.63
 9185.35  17569.75
 9173.54  17539.01
 9175.93  17546.67
 9167.56  17532.21
 9184.64  17567.49
 9167.01  17532.64
 9204.05  17600.88
 9184.36  17568.59
 9228.33  17650.99
 9168.36  17532.24
 9165.57  17530.74
 9184.26  17563.50
 9207.03  17605.76
 9167.11  17530.73
 9214.74  17625.03
 9167.55  17529.35
 9172.56  17542.80
 9167.09  17537.22
 9164.91  17525.44
 9188.78  17572.81
 9173.69  17542.49
 9145.53  17489.21
 9137.54  17474.59
 9203.90  17599.96
 9184.39  17564.43
 9203.07  17601.06
 9178.62  17556.09
 9200.65  17599.83
 9203.37  17595.91
 9201.42  17598.66
 9220.26  17634.34
 9196.10  17584.08
 9181.41  17558.43
 9193.61  17580.23
 9211.56  17616.80
 9178.23  17558.12
 9161.80  17522.72
 9172.83  17543.21
 9192.38  17580.50
 9203.93  17600.91
 9206.95  17605.05
 9206.63  17603.39
 9259.39  17710.51
 9203.60  17604.31
 9201.10  17595.60
 9181.18  17557.12
 9200.61  17595.51
 9292.27  17775.67
 9212.71  17617.64
 9217.95  17629.81
 9262.31  17709.36
 9256.67  17705.72
 9236.88  17663.90
 9217.78  17625.90
 9250.41  17692.78
 9205.82  17608.98
 9242.44  17677.76
 9225.51  17641.29
 9223.14  17641.05
 9210.04  17609.74
 9201.99  17595.20
 9239.40  17667.15
 9186.99  17573.98
 9239.47  17666.55
 9236.89  17665.85
 9259.01  17712.75
 9233.79  17661.20
 9239.58  17666.14
 9242.67  17677.57
 9265.25  17719.05
 9245.57  17677.82
 9209.65  17611.27
 9208.45  17614.03
 9233.78  17661.23
 9200.64  17593.19
 9263.86  17718.16
 9228.45  17654.97
 9242.41  17671.67
 9201.00  17596.25
 9232.46  17654.03
 9229.41  17652.95
 9228.58  17648.86
 9230.82  17650.37
 9245.26  17680.24
 9225.95  17645.65
 9247.51  17689.47
 9236.43  17664.63
 9241.89  17674.15
 9232.00  17650.35
 9257.28  17707.00
 9195.56  17585.24
 9217.83  17629.05
 9215.00  17619.39
 9211.82  17621.53
 9233.63  17655.66
 9222.52  17641.36
 9247.60  17687.65
 9231.59  17655.97
 9234.28  17657.67
 9234.71  17658.78
 9231.54  17656.20
 9220.65  17630.15
 9228.86  17649.19
 9245.01  17684.09
 9225.57  17644.94
 9236.25  17663.31
 9208.82  17614.64
 9243.26  17671.43
 9261.95  17714.56
 9226.24  17642.42
 9217.64  17626.17
 9228.57  17649.02
 9258.97  17706.93
 9240.17  17672.17
 9238.98  17673.39
 9240.01  17671.13
 9234.04  17657.91
 9229.17  17651.37
 9243.15  17677.53
 9229.39  17647.35
 9253.30  17696.41
 9267.17  17722.70
 9210.26  17614.16
 9222.66  17635.24
 9236.80  17670.20
 9256.07  17700.82
 9198.20  17591.88
 9223.74  17638.25
 9209.60  17609.14
 9217.57  17627.47
 9211.21  17618.93
 9248.21  17688.14
 9253.39  17697.70
 9222.26  17636.43
 9240.41  17673.98
 9237.18  17663.10
 9234.65  17661.73
 9231.68  17655.96
 9217.83  17629.15
 9242.56  17672.58
 9231.12  17650.98
 9225.94  17648.90
 9233.69  17659.55
 9239.51  17672.90
 9214.91  17620.05
 9242.19  17675.54
 9215.42  17622.41
 9217.46  17627.18
 9240.43  17669.30
 9241.91  17676.12
 9212.28  17615.90
 9206.53  17611.28
 9228.24  17646.65
 9219.94  17633.93
 9187.83  17575.99
 9231.71  17653.54
 9242.32  17669.93
 9206.07  17607.29
 9209.42  17610.43
 9208.71  17610.56
 9184.00  17567.13
 9181.14  17559.55
 9190.47  17577.66
 9209.55  17610.71
 9206.71  17607.82
 9223.20  17638.56
 9262.10  17713.86
 9203.93  17602.89
 9217.90  17626.12
 9234.06  17660.01
 9214.83  17623.41
 9219.95  17630.55
 9225.40  17648.02
 9231.65  17655.49
 9254.99  17700.63
 9231.90  17650.51
 9215.07  17625.25
 9214.88  17620.94
 9250.57  17692.21
 9245.35  17683.38
 9231.25  17648.99
 9239.89  17675.21
 9245.23  17678.50
 9239.16  17674.23
 9250.98  17690.78
 9232.31  17653.31
 9253.61  17698.07
 9225.80  17640.16
 9220.08  17635.54
 9250.44  17690.35
 9222.90  17639.20
 9256.09  17702.19
 9261.79  17715.48
 9234.00  17662.15
 9229.47  17651.43
 9234.32  17658.71
 9229.17  17646.50
 9232.04  17658.36
 9223.26  17639.84
 9247.26  17684.56
 9214.26  17623.61
 9266.76  17718.94
 9197.66  17592.48
 9231.69  17657.82
 9242.75  17673.89
 9231.94  17652.25
 9205.63  17603.08
 9242.42  17675.88
 9218.08  17628.00
 9236.70  17666.92
 9213.86  17625.74
 9209.16  17612.72
 9258.59  17702.76
 9237.35  17670.31
 9215.07  17619.47
 9240.15  17672.97
 9250.99  17691.77
 9228.14  17647.45
 9211.59  17618.12
 9239.84  17669.36
 9224.08  17641.54
 9233.93  17657.90
 9206.34  17606.98
 9231.85  17659.40
 9251.26  17686.89
 9229.08  17651.17
 9228.24  17651.75
 9239.93  17664.90
 9231.11  17656.55
 9250.90  17695.15
 9264.66  17712.07
 9240.25  17671.56
 9215.14  17625.73
 9262.54  17715.21
 9245.76  17678.46
 9225.25  17646.06
 9215.31  17620.81
 9244.70  17678.33
 9219.58  17634.25
 9247.93  17688.59
 9253.52  17693.98
 9220.50  17637.97
 9206.11  17605.04
 9251.43  17691.26
 9240.62  17672.70
 9231.41  17650.81
 9206.79  17611.30
 9223.27  17639.92
 9208.99  17609.22
 9261.47  17711.43
 9250.35  17694.95
 9223.44  17636.96
 9231.49  17653.26
 9231.92  17656.23
 9239.58  17667.22
 9237.35  17665.84
 9253.78  17696.92
 9253.44  17699.21
 9218.80  17631.46
 9242.33  17676.94
 9237.34  17667.65
 9214.93  17624.32
 9214.68  17617.98
 9232.13  17653.48
 9254.14  17697.70
 9261.92  17717.98
 9261.74  17710.54
 9222.64  17637.45
 9278.58  17745.82
 9205.62  17607.02
 9239.71  17668.02
 9217.10  17626.34
 9204.98  17608.12
 9215.38  17620.17
 9236.80  17663.22
 9250.93  17691.66
 9219.98  17637.78
 9218.57  17628.94
 9227.95  17644.07
 9226.05  17646.97
 9228.58  17649.17
 9245.57  17685.52
 9248.84  17683.52
 9228.40  17647.37
 9259.57  17712.24
 9236.51  17662.90
 9217.39  17627.99
 9256.27  17703.45
 9228.27  17647.17
 9214.52  17622.06
 9242.91  17676.41
 9260.58  17710.81
 9198.05  17593.04
 9237.27  17663.06
 9278.70  17747.76
 9247.65  17682.98
 9236.87  17670.43
 9225.49  17639.31
 9242.71  17680.33
 9242.30  17677.64
 9229.08  17647.80
 9222.50  17635.35
 9234.43  17660.94
 9228.80  17648.82
 9251.10  17690.86
 9250.69  17694.09
 9224.61  17640.75
 9264.18  17717.36
 9228.20  17649.82
 9242.93  17674.44
 9192.39  17582.84
 9223.56  17636.63
 9240.05  17667.55
 9256.54  17703.96
 9256.20  17706.78
 9248.38  17686.01
 9225.36  17639.26
 9253.49  17697.77
 9219.60  17637.63
 9225.66  17638.31
 9226.32  17645.00
 9242.99  17673.38
 9251.10  17693.53
 9257.19  17702.08
 9244.74  17682.38
 9261.57  17713.22
 9228.20  17647.14
 9206.48  17611.35
 9233.68  17655.33
 9234.63  17665.17
 9285.72  17753.68
 9229.27  17654.18
 9189.98  17572.47
 9223.19  17635.97
 9231.72  17657.35
 9212.06  17614.87
 9234.19  17666.26
 9237.56  17666.70
 9253.58  17694.21
 9267.59  17725.12
 9262.82  17712.34
 9267.75  17725.00
 9225.94  17643.06
 9250.58  17688.77
 9264.63  17718.19
 9250.82  17695.83
 9228.45  17650.08
 9275.24  17739.86
 9226.19  17644.06
 9253.44  17696.06
 9226.49  17643.18
 9259.61  17705.76
 9289.26  17763.64
 9242.32  17680.65
 9253.54  17697.82
 9249.96  17688.43
 9234.18  17662.40
 9231.10  17655.43
 9264.85  17712.37
 9272.90  17735.66
 9284.72  17757.43
 9259.26  17708.34
 9245.28  17681.79
 9259.21  17704.52
 9253.46  17697.76
 9239.55  17670.41
 9253.29  17696.82
 9234.23  17657.87
 9228.63  17654.84
 9295.36  17771.18
 9248.16  17686.76
 9220.75  17636.65
 9225.35  17646.17
 9245.20  17677.61
 9220.50  17633.78
 9275.56  17739.31
 9236.41  17663.13
 9237.12  17669.68
 9264.59  17714.61
 9281.28  17751.67
 9206.94  17607.74
 9206.53  17604.72
 9225.98  17646.39
 9229.01  17650.12
 9230.82  17652.55
 9256.25  17701.86
 9239.31  17670.71
 9245.79  17679.56
 9225.83  17643.56
 9220.64  17634.81
 9256.40  17702.67
 9281.16  17750.04
 9234.19  17660.31
 9259.10  17709.68
 9242.03  17674.40
 9262.82  17714.66
 9273.06  17730.27
 9228.25  17653.59
 9248.59  17685.98
 9285.15  17756.49
 9242.68  17677.69
 9209.22  17612.75
 9240.04  17666.01
 9231.35  17654.67
 9259.23  17708.18
 9283.75  17756.80
 9265.01  17720.49
 9231.81  17656.04
 9262.20  17708.38
 9236.95  17664.45
 9259.31  17710.89
 9284.27  17754.57
 9250.92  17695.85
 9272.38  17732.30
 9250.49  17694.17
 9242.33  17674.78
 9287.01  17758.49
 9256.98  17705.86
 9261.89  17708.48
 9265.31  17719.00
 9245.94  17682.61
 9211.94  17616.67
 9242.25  17675.76
 9231.73  17654.99
 9245.30  17680.08
 9239.49  17671.34
 9262.09  17712.77
 9225.98  17643.97
 9278.44  17745.46
 9211.78  17613.45
 9248.17  17691.21
 9237.99  17661.78
 9217.71  17629.06
 9224.84  17642.15
 9250.99  17693.69
 9250.60  17690.19
 9229.47  17652.00
 9232.53  17654.57
 9203.37  17603.66
 9245.41  17681.26
 9234.12  17660.71
 9259.81  17710.20
 9256.66  17698.87
 9241.46  17674.70
 9243.16  17679.10
 9239.61  17667.84
 9256.84  17701.21
 9253.63  17698.28
 9250.74  17691.68
 9228.57  17650.52
 9278.72  17746.77
 9250.53  17687.76
 9248.06  17691.93
 9209.05  17609.40
 9256.12  17704.74
 9267.39  17720.62
 9240.59  17670.42
 9281.10  17751.83
 9259.72  17710.31
 9231.67  17652.32
 9225.97  17645.23
 9238.57  17666.03
 9241.74  17674.72
 9222.86  17642.27
 9236.57  17664.10
 9227.54  17647.29
 9231.83  17650.18
 9267.67  17727.21
 9229.67  17650.25
 9269.83  17726.71
 9272.30  17736.55
 9234.51  17663.09
 9249.89  17684.32
 9233.85  17663.18
 9212.21  17617.48
 9223.03  17638.61
 9212.14  17616.90
 9234.02  17658.07
 9234.74  17662.93
 9275.90  17736.98
 9248.29  17690.10
 9250.51  17689.51
 9272.53  17732.10
 9258.96  17708.73
 9256.17  17702.80
 9249.50  17685.10
 9225.68  17645.15
 9215.37  17626.43
 9233.87  17656.11
 9203.30  17605.68
 9226.31  17639.85
 9259.18  17712.65
 9289.29  17764.71
 9278.68  17745.33
 9287.15  17758.81
 9251.13  17691.75
 9233.90  17661.07
 9247.90  17686.71
 9228.21  17648.26
 9231.53  17652.08
 9216.94  17626.17
 9253.05  17697.94
 9234.07  17657.39
 9245.36  17682.59
 9242.48  17675.30
 9231.73  17654.41
 9203.68  17604.42
 9248.59  17683.19
 9231.62  17659.42
 9234.21  17657.96
 9228.16  17650.91
 9206.13  17603.16
 9253.19  17693.82
 9242.93  17676.41
 9223.53  17638.32
 9220.40  17635.49
 9206.39  17603.88
 9242.51  17679.22
 9259.18  17709.09
 9269.95  17724.69
 9259.50  17710.80
 9240.65  17670.28
 9250.65  17694.24
 9228.88  17651.89
 9251.16  17687.74
 9228.78  17647.91
 9254.30  17701.35
 9259.20  17707.20
 9275.88  17736.67
 9234.22  17659.37
 9262.02  17711.60
 9245.06  17681.56
 9250.87  17694.53
 9289.57  17762.77
 9256.82  17705.91
 9297.59  17782.90
 9272.96  17734.98
 9205.99  17602.18
 9234.10  17662.72
 9245.77  17678.83
 9250.20  17689.37
 9247.87  17691.44
 9264.45  17714.30
 9250.68  17689.00
 9268.02  17729.15
 9264.03  17712.26
 9269.65  17729.77
 9248.53  17686.68
 9264.97  17722.79
 9261.69  17708.35
 9239.34  17670.77
 9267.76  17724.11
 9222.72  17640.10
 9231.60  17655.18
 9256.50  17698.94
 9269.78  17726.94
 9248.11  17690.18
 9250.45  17692.68
 9270.46  17730.39
 9264.24  17713.86
 9278.07  17744.56
 9223.42  17641.87
 9250.98  17688.06
 9239.63  17673.08
 9255.71  17700.74
 9305.87  17796.79
 9242.35  17676.53
 9256.86  17706.18
 9248.01  17682.00
 9264.53  17722.13
 9253.36  17695.65
 9289.79  17765.02
 9273.09  17733.84
 9272.53  17735.46
 9228.02  17648.69
 9209.03  17608.58
 9242.98  17679.69
 9225.64  17641.84
 9241.68  17676.05
 9253.93  17695.16
 9236.41  17663.68
 9220.63  17634.91
 9223.67  17639.24
 9267.06  17723.60
 9267.56  17723.31
 9275.66  17743.43
 9247.19  17686.30
 9264.82  17714.16
 9276.51  17743.26
 9278.42  17743.67
 9265.77  17721.23
 9284.68  17752.24
 9289.90  17768.81
 9272.67  17731.66
 9228.73  17651.28
 9275.61  17741.51
 9261.84  17710.33
 9276.09  17742.65
 9258.93  17708.35
 9251.15  17694.08
 9267.35  17717.92
 9240.10  17670.61
 9234.65  17660.78
 9256.18  17703.11
 9233.73  17662.41
 9267.31  17721.68
 9249.93  17694.53
 9276.56  17737.85
 9244.66  17682.06
 9267.13  17719.31
 9273.42  17737.33
 9281.41  17751.89
 9245.17  17677.59
 9271.20  17730.86
 9275.35  17738.21
 9270.22  17731.94
 9292.56  17771.09
 9256.72  17706.11
 9261.80  17713.71
 9281.74  17743.59
 9231.58  17654.54
 9258.50  17704.62
 9356.20  17898.11
 9298.07  17782.70
 9295.26  17776.57
 9283.80  17752.66
 9240.08  17671.50
 9223.02  17642.27
 9239.91  17666.35
 9253.79  17697.43
 9231.48  17657.17
 9256.81  17699.01
 9258.91  17711.48
 9222.87  17636.19
 9236.85  17668.29
 9265.49  17717.41
 9234.03  17662.59
 9256.47  17699.53
 9256.31  17705.43
 9228.81  17649.30
 9242.98  17673.73
 9253.29  17697.15
 9306.46  17797.73
 9238.90  17671.75
 9247.81  17682.12
 9265.08  17724.07
 9264.48  17718.55
 9264.55  17716.29
 9253.32  17698.23
 9267.49  17722.99
 9251.02  17686.21
 9292.56  17775.86
 9269.77  17727.19
 9272.21  17734.63
 9286.68  17758.36
 9317.56  17822.42
 9264.58  17720.11
 9267.75  17718.64
 9262.89  17716.37
 9262.15  17710.30
 9270.32  17732.20
 9275.66  17735.93
 9297.93  17786.39
 9269.91  17730.62
 9243.07  17675.02
 9256.42  17706.41
 9273.44  17729.22
 9253.47  17698.85
 9292.40  17771.65
 9273.27  17730.07
 9267.36  17728.24
 9284.34  17752.19
 9280.50  17750.80
 9256.06  17706.68
 9275.47  17733.61
 9248.16  17691.45
 9266.87  17721.42
 9292.56  17767.32
 9281.76  17750.00
 9254.21  17699.24
 9294.96  17777.01
 9261.83  17715.11
 9248.17  17683.91
 9247.81  17686.68
 9255.25  17700.81
 9303.45  17795.37
 9281.18  17744.42
 9239.78  17670.49
 9247.94  17686.51
 9267.18  17722.42
 9306.13  17799.17
 9283.99  17754.44
 9289.51  17770.56
 9275.76  17738.25
 9252.93  17697.28
 9254.31  17700.65
 9275.75  17738.73
 9256.44  17704.11
 9286.61  17754.49
 9228.46  17648.93
 9276.11  17738.63
 9291.81  17773.92
 9317.40  17818.34
 9293.61  17775.88
 9275.51  17735.47
 9253.50  17695.57
 9293.05  17771.84
 9278.98  17743.55
 9242.67  17681.37
 9273.10  17731.84
 9231.32  17657.86
 9258.91  17705.44
 9276.09  17741.12
 9275.35  17738.31
 9265.34  17720.25
 9295.63  17778.01
 9270.44  17730.25
 9242.41  17675.44
 9273.51  17729.68
 9312.95  17809.28
 9283.51  17758.09
 9278.35  17746.71
 9309.99  17801.04
 9262.35  17712.29
 9253.46  17695.65
 9250.75  17696.33
 9294.93  17775.43
 9284.27  17754.43
 9245.71  17679.64
 9283.84  17758.21
 9242.14  17676.43
 9236.42  17667.10
 9247.86  17681.17
 9286.13  17762.39
 9276.42  17743.09
 9275.98  17735.80
 9284.50  17756.03
 9281.12  17748.83
 9311.72  17812.49
 9297.82  17779.66
 9264.51  17716.61
 9285.95  17761.40
 9281.12  17752.86
 9261.83  17710.11
 9243.47  17674.23
 9237.35  17669.52
 9273.50  17729.99
 9257.38  17704.72
 9261.73  17716.05
 9319.84  17825.15
 9297.85  17783.67
 9289.10  17763.17
 9328.36  17837.93
 9328.53  17841.47
 9273.63  17733.03
 9290.27  17769.80
 9259.27  17710.60
 9294.77  17770.62
 9275.78  17744.37
 9313.95  17812.30
 9322.74  17828.17
 9250.54  17695.70
 9286.65  17755.31
 9303.98  17797.60
 9279.37  17741.45
 9314.46  17812.67
 9251.27  17695.47
 9287.47  17758.21
 9292.00  17771.62
 9289.37  17766.72
 9272.29  17736.06
 9287.37  17758.65
 9289.28  17769.54
 9317.61  17814.54
 9253.88  17701.62
 9305.30  17791.47
 9292.75  17772.70
 9331.17  17844.33
 9337.01  17857.94
 9278.54  17744.39
 9283.76  17755.95
 9300.47  17791.85
 9287.78  17762.82
 9265.39  17715.37
 9284.83  17758.73
 9281.24  17745.90
 9270.82  17733.41
 9256.76  17702.58
 9292.78  17769.97
 9275.87  17740.70
 9283.78  17752.57
 9275.32  17742.15
 9242.76  17678.64
 9273.55  17731.61
 9288.16  17761.41
 9275.26  17742.39
 9309.18  17801.66
 9325.70  17832.37
 9275.37  17742.43
 9277.93  17742.79
 9306.14  17800.93
 9331.07  17844.84
 9306.77  17797.51
 9295.98  17774.64
 9284.55  17755.53
 9241.90  17677.87
 9339.45  17861.25
 9303.31  17791.20
 9325.86  17840.02
 9306.69  17799.13
 9303.46  17792.10
 9301.03  17786.06
 9281.41  17750.12
 9320.54  17822.53
 9262.45  17713.93
 9278.57  17746.15
 9297.55  17780.43
 9261.84  17712.42
 9301.00  17793.44
 9320.32  17820.48
 9256.56  17703.40
 9295.43  17779.87
 9315.41  17814.29
 9306.71  17793.23
 9314.89  17812.81
 9288.11  17765.31
 9292.35  17773.67
